都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,実施時期,付図番号
山形県,立川町,砂防計画,"写測,写測,写測","1000,,2500,,5000","2.1KM2,6.8KM2,17.9KM2",東北地建新庄工事事務所,国際航業,"54.7.20,54.10.31",
山形県,西川町,砂防計画,写測,5000,52.1KM2,東北地建新庄工事事務所,セントラル航空測量,"54.7.25,54.11.12",396
山形県,,河川計画,写測修正,2500,27.6KM2,東北地建新庄工事事務所,セントラル航空測量,"54.7.17,54.10.31",397
山形県,村山市,下水道計画,"撮影,写測","3500,,500","4.4KM2,2.6KM2",村山市,セントラル航空測量,"54.7.25,56.10.25",
山形県,戸沢村,総合計画,"写測新規,写測修正","5000,,5000","10.3KM2,11.4KM2",東北地建新庄工事事務所,パシフイック航業,"54.7.30,54.10.31",458
山形県,上山市,道路台帳,"撮影,撮影,写測,写測","4000,,8000,,500,,1000","17.6KM2,241.0KM2,2.5KM2,9.7KM2",上山市,パシフイック航業,"54.8.30,56.12.20",553
山形県,米沢市,地盤沈下,水準,,9.6km,米沢市,東邦技術,"54.9.20,54.10.20",671
山形県,長井市,道路台帳,"撮影,写測","8000,,1000","190.0KM2,20.0KM2",長井市,パシフイック航業,"54.11.19,57.3.20",862
山形県,朝日村,道路台帳,"撮影,写測","8000,,1000","130.6KM2,6.3KM2",朝日村,アジア航測,"54.10.1,55.9.30",1073
福島県,新鶴村,ほ場整備,"撮影,写測","8000,,1000","32.5KM2,5.1KM2",福島県,パシフイック航業,"54.4.16,54.7.14",7
福島県,郡山市,ほ場整備,写測,1000,10.0KM2,福島県,国際航業,"54.4.16,54.7.14",8
福島県,磐梯町,ほ場整備,撮影,8000,23.8KM2,福島県,八洲測量,"54.4.16,54.7.14",9
福島県,"舘岩村,田島町,下郷町,伊南村,南郷村,昭和村",森林調査,撮影,16000,1271.0KM2,福島県,中庭測量,"54.5.1,54.10.31",109
福島県,金山町,国有林野経営,"図根,境界",",,","12point,25.0km",前橋営林局,林業土木コンサルタンツ,"54.6,54.11",
福島県,"白河市,東村,表郷村",森林計画,写図,5000,135.0KM2,福島県,東北測量,"54.5.24,54.8.20",157
福島県,船引町,道路計画,"撮影,写測","8000,,1000","25.0KM2,2.0KM2",福島県郡山建設事務所,パシフイック航業,"54.6.5,54.9.30",159
福島県,郡山市,道路計画,写測,1000,2.8KM2,福島県郡山建設事務所,おおとり航測,"54.6.5,54.9.30",
福島県,郡山市,道路計画,写測,2500,5.0KM2,福島県郡山建設事務所,おおとり航測,"54.6.5,54.9.30",
福島県,小野町,道路計画,写測,2500,8.2KM2,福島県郡山建設事務所,おおとり航測,"54.6.5,54.9.30",
福島県,"喜多方市,西会津町",地すべり対策,写測,2000,1.5KM2,福島県会津若松農地事務所,パシフイック航業,"54.7.15,54.9.10",
福島県,双葉町,総合計画,"撮影,写測","25000,,10000","84.9KM2,51.5KM2",双葉町,東日本航空,"54.7.10,55.3.20",296-1
福島県,双葉町,道路台帳,"撮影,写測","8000,,1000","60.5KM2,8.0KM2",双葉町,東日本航空,"54.7.10,55.3.20",296-2
福島県,大玉村,道路台帳,"撮影,写測","8000,,1000","60.3KM2,14.4KM2",大玉村,東日本航空,"54.7.16,55.3.20",335
福島県,福島市,農地計画,写測,1000,0.9KM2,福島市,東日本航空,"54.7.19,54.9.10",
福島県,いわき市,道路計画,写測,5000,14.4KM2,福島県いわき建設事務所,アジア航測,"54.7.21,54.11.7",394
福島県,福島市,道路計画,写測,1000,1.8KM2,東北地建福島工事事務所,パシフイック航業,"54.7.30,54.10.15",
福島県,鏡石町,下水道事業,"撮影,写測","4000,,500","5.0KM2,0.4KM2",鏡石町,アジア航測,"54.8.1,54.11.30",
福島県,"会津高田町,下郷町",道路計画,写測,2500,5.0KM2,福島県会津若松建設事務所,おおとり航測,"54.9.1,54.12.1",
福島県,三島町,都市計画,写測,10000,90.0KM2,三島町,おおとり航測,"54.8.20,54.10.31",572
福島県,郡山市,道路計画,写測,2500,10.0KM2,福島県福島建設事務所,おおとり航測,"54.8.20,54.10.31",
福島県,"二本松市,安達町",都市計画,"撮影,写測新規,写測修正","12000,,2500,,2500","138.0KM2,13.5KM2,57.4KM2",福島県,東日本航空,"54.9.4,55.1.5",575
福島県,田島町,国有林野経営,"図根,境界",",,","4point,4.0km",前橋営林局,林業土木コンサルタンツ,"54.9.30,54.11.15",
福島県,原町市,農地開発,写測,1000,0.7KM2,福島県,パシフイック航業,"54.10.5,54.11.23",
福島県,福島市,道路計画,写測,1000,2.5KM2,福島県福島建設事務所,東日本航空,"54.9.28,54.11.26",
福島県,塙町,道路計画,写測,2500,4.5KM2,福島県白河建設事務所,おおとり航測,"54.10.20,54.12.20",
福島県,会津若松市,下水道台帳,写測,500,7.4KM2,会津若松市,写測,"54.10.1,55.10.31",
福島県,川俣町,道路改良,写測,2500,5.0KM2,福島県福島建設事務所,おおとり航測,"54.10.30,55.1.20",
福島県,新鶴村,ダム計画,"図根,境界",",,","3point,10.0km",福島県会津若松農地事務所,(財)林野弘済会,"54.11.5,54.12.25",
福島県,猪苗代町,都市計画,写測,2500,6.3KM2,猪苗代町,おおとり航測,"54.12.1,55.1.31",
福島県,郡山市,道路計画,写測,2500,5.6KM2,福島県郡山建設事務所,おおとり航測,"54.12.15,55.3.15",
福島県,"楢葉町,広野町,川内村,大熊町,富岡町",河川台帳,写測,2500,29.8KM2,福島県原町建設事務所,おおとり航測,"54.12.20,55.2.29",
福島県,いわき市,高速道路計画,基準点,,2point,日本道路公団仙台建設局,アジア航測,"55.1.6,55.3.24",
福島県,原町市,地盤沈下,水準,,44.0km,原町市,福建コンサルタント,"55.2.15,55.3.15",1233
福島県,福島市,道路計画,"撮影,写測","4000,,500","3.1KM2,0.3KM2",東北地建福島工事事務所,アジア航測,"54.12.21,55.3.21",
福島県,いわき市,地すべり調査,"撮影,写測","8000,,1000","4.0KM2,1.0KM2",福島県いわき建設事務所,三和航測,"55.2.20,55.3.25",
茨城県,水海道市,道路台帳,"撮影,写測","8000,,1000","80.0KM2,38.2KM2",水海道市,国際航業,"54.4.5,54.12.25",74
茨城県,下館市,道路台帳,"撮影,写測","8000,,1000","86.1KM2,6.9KM2",下館市,国際航業,"54.4.25,54.10.20",136
茨城県,谷和原村,区画整理,"多角,平板,平板,平板",",,500,,1000,,2500","12point,1.1KM2,1.1KM2,1.1KM2",日本住宅公団首都圏宅地開発本部,大和測量,"54.7.1,55.6.30",
茨城県,岩井市,下水道事業,写測,500,0.9KM2,岩井市,セントラル航空測量,"54.6.18,54.10.17",
茨城県,美野里町,道路台帳,"撮影,写測","8000,,1000","61.5KM2,36.0KM2",美野里町,第一航業,"54.6.20,55.3.20",298
茨城県,玉里村,道路台帳,"撮影,写測","8000,,1000","15.0KM2,15.0KM2",玉里村,国際航業,"54.8.13,55.3.12",507
茨城県,"北茨城市,高萩市",総合計画,平板,500,1.0KM2,地域振興整備公団常盤支部,おおとり航測,"54.9.10,54.11.20",
茨城県,日立市,道路現況図,"撮影,写測","6000,,1000","72.2KM2,6.0KM2",茨城県,茨城県建設コンサルタント,"54.9.10,55.3.25",
茨城県,総和町,道路台帳,"撮影,写測","8000,,1000","53.3KM2,25.7KM2",総和町,国際航業,"54.9.11,55.12.3",621
茨城県,結城市,道路計画,写測,1000,1.0KM2,関東地建常陸工事事務所,第一航業,"54.8.17,54.11.14",
茨城県,千代川村,道路台帳,"撮影,写測","8000,,1000","19.3KM2,7.5KM2",千代川村,第一航業,"54.10.9,55.3.16",801
茨城県,那珂町,都市計画,"撮影,写測","12500,,2500","9.9KM2,3.3KM2",那珂町,三和航測,"54.11.16,54.12.31",834
茨城県,常陸太田市,街路計画,"撮影,写測","12500,,2500","9.9KM2,3.3KM2",常陸太田市,三和航測,"54.11.16,54.12.31",848
茨城県,"北茨城市,高萩市,日立市,十王町",河川計画,写測,1000,15.1KM2,茨城県,(社)茨城県建設コンサルタント,"54.10.1,55.3.25",
茨城県,神栖町,(修正)都市計画,"撮影,写測","12500,,2500","79.3KM2,79.3KM2",神栖町,国際航業,"54.11.1,55.3.25",925
茨城県,水戸市,ほ場整備,"撮影,写測","8000,,1000","27.0KM2,3.0KM2",茨城県水戸土地改良事務所,三上測量設計事務所,"54.12.20,55.2.20",956
茨城県,千代田村,都市計画,"撮影,写測","12500,,2500","49.3KM2,15.0KM2",千代田村,第一航業,"54.9.25,54.12.15",962
茨城県,古河市,都市計画,"撮影,写測","12500,,2500","43.5KM2,21.0KM2",古河市,八洲測量,"54.12,55.2.29",971
茨城県,大洗町,ほ場整備,"撮影,写測","8000,,1000","10.1KM2,3.0KM2",茨城県水戸土地改良事務所,三上測量設計事務所,"55.1.8,55.3.10",1052
茨城県,大穂町,下水道計画,"撮影,写測","4000,,500","1.8KM2,0.1KM2",大穂町,パシフイック航業,"54.12.10,55.3.31",
茨城県,勝田市,都市計画,"確定,確定","500,,1000","0.1KM2,0.1KM2",勝田市,画地測量設計,"54.11.28,55.2.15",
茨城県,"大宮町,瓜連町",都市計画,"撮影,撮影,写測,写測","15000,,30000,,2500,,10000","49.0KM2,96.0KM2,12.0KM2,15.0KM2",茨城県,アジア航測,"54.12,55.3.25",1157
茨城県,友部町,都市計画,"撮影,撮影,写測,写測","15000,,30000,,2500,,10000","40.6KM2,148.0KM2,10.4KM2,58.2KM2",茨城県,東洋航空事業,"54.12.28,55.3.25",1158
茨城県,"五霞村,石下町,利根町",都市計画,"撮影,撮影,写測,写測","15000,,30000,,2500,,10000","10.0KM2,179.0KM2,3.6KM2,92.2KM2",茨城県,国際航業,"54.12.28,55.3.24",1159
茨城県,東海村,都市計画,"撮影,写測","15000,,2500","35.5KM2,27.0KM2",茨城県,パシフイック航業,"54.12.28,55.3.25",1160
茨城県,"阿見町,美浦村",都市計画,"撮影,写測","15000,,2500","64.5KM2,20.0KM2",茨城県,八洲測量,"54.12.28,55.3.25",1161
茨城県,筑波町,土地改良,"撮影,写測","8000,,1000","22.0KM2,6.4KM2",茨城県土浦土地改良事務所,アジア航測,"54.12.27,55.3.25",
茨城県,利根町,土地改良,"撮影,写測","8000,,1000","4.7KM2,3.6KM2",茨城県江戸崎土地改良事務所,第一航業,"54.12.28,55.3.10",
茨城県,友部町,都市計画,"撮影,写測","15000,,2500","67.5KM2,23.1KM2",友部町,東洋航空事業,"54.12.25,55.3.30",1223
茨城県,守谷町,土地改良,"撮影,写測","8000,,1000","11.7KM2,2.8KM2",茨城県土浦土地改良事務所,東洋航空事業,"55.1.8,55.3.25",
茨城県,水戸市,都市計画,"撮影,写測","15000,,2500","48.5KM2,13.6KM2",水戸市,東洋航空事業,"55.1.15,55.3.31",1257
茨城県,東海村,都市計画,写測,2500,2.4KM2,東海村,パシフイック航業,"55.1.20,55.3.31",
茨城県,下妻市,道路台帳,"撮影,写測","8000,,1000","61.1KM2,5.6KM2",下妻市,国際航業,"54.11.29,55.3.31",1322
茨城県,藤代町,道路台帳,"撮影,写測","8000,,1000","32.2KM2,23.4KM2",藤代町,国際航業,"54.12.28,56.3.31",1323
茨城県,茨城町,道路台帳,撮影,8000,120.8KM2,茨城町,国際航業,"54.12.15,55.3.25",1334
茨城県,"勝田市,水戸市",道路台帳,"撮影,写測","8000,,1000","3.0KM2,1.4KM2",水戸土木事務所,太平洋航業(株),"55.3.1,55.3.30",
茨城県,那珂町,道路台帳,"撮影,写測","6000,,1000","82.7KM2,82.7KM2",那珂町,茨城県建設コンサルタント,"55.2.1,55.4.30",1378
栃木県,小山市,区画整理,写測,1000,0.9KM2,栃木県住宅供給公社,東日本航空,"54.4.6,54.5.5",
栃木県,宇都宮市,森林計画,撮影,20000,1545.0KM2,栃木県,国際航業,"54.4.28,54.11.30",145
栃木県,"栗山村,今市市",国有林野経営,"図根,境界",",,","5point,8.2km",前橋営林局,自営,"54.6,54.7",
栃木県,真岡市,下水道計画,"撮影,写測","3000,,500","4.5KM2,2.2KM2",真岡市,協和測量設計,"54.5.10,54.11.30",
栃木県,鹿沼市,ダム建設,"撮影,写測","8000,,1000","20.0KM2,3.0KM2",水資源開発公団思川開発調査所,パシフイック航業,"54.6.1,54.10.22",260
栃木県,小山市,街路計画,"撮影,写測","4000,,500","16.0KM2,2.4KM2",小山市,パシフイック航業,"54.6.10,54.10.31",
栃木県,今市市,国有林野経営,"図根,境界",",,","5point,3.0km",前橋営林局,群馬測量,"54.6.6,54.7.30",
栃木県,"藤原町,今市市",鉄道建設,写測,2500,13.2KM2,日本鉄道建設公団東京支社,アジア航測,"54.6.21,54.8.9",361
栃木県,西方村,道路台帳,"撮影,写測","8000,,1000","67.0KM2,5.0KM2",西方村,国際航業,"54.6下,55.2.15",399
栃木県,藤原町,国有林野経営,境界,,3.0km,前橋営林局,群馬測量,"54.8.1,54.9.20",
栃木県,粟野町,国有林野経営,"境界,図根",",,","27.1km,20point",前橋営林局,林業土木コンサルタンツ,"54.9.25,55.3.5",
栃木県,栗山村,発電水力調査,写図,5000,5.8KM2,通商産業省資源エネルギー庁公益事業部,アジア航測,"54.10.20,54.11.20",
栃木県,馬頭町,道路台帳,撮影,8000,151.3KM2,馬頭町,国際航業,"54.10.22,54.12.20",916
栃木県,南那須町,道路台帳,撮影,4000,80.3KM2,南那須町,国際航業,"54.10.29,55.1.31",924
栃木県,"足利市,佐野市,小山市,藤岡町,野木町,岩舟町",地盤沈下,水準,,253.0km,栃木県,国際航業,"54.12.1,55.1.31",968
栃木県,足利市,都市計画,"撮影,写測","12500,,2500","107.0KM2,107.0KM2",足利市,国際航業,"54.8.21,55.2.28",1061
栃木県,鹿沼市,ダム計画,平板,500,0.9KM2,水資源開発公団思川開発調査所,パシフイック航業,"54.10.15,55.3.28",
栃木県,"益子町,茂木町,市貝町,烏山町,南那須町",農業水利調査,写測,1000,2.0KM2,関東農政局利根川水系農業水利調査事務所,八洲測量,"54.10.22,55.1.29",
栃木県,二宮町,道路台帳,"撮影,写測","8000,,1000","90.0KM2,9.0KM2",二宮町,国際航業,"54.12.25,57.3.31",1219
栃木県,佐野市,道路台帳,"撮影,写測","8000,,1000","74.1KM2,1.3KM2",佐野市,国際航業,"55.1.4,55.3.31",1222
栃木県,烏山町,道路台帳,"撮影,写測","8000,,1000","92.4KM2,12.2KM2",鳥山町,国際航業,"55.1.23,56.12.20",1252
栃木県,二宮町,道路計画,写測,5000,11.8KM2,関東地建宇都宮国道工事事務所,国際航業,"54.10.21,55.3.18",
群馬県,"片品村,川場村,昭和村,水上町,沼田市",森林計画,"撮影,写図","20000,,5000","810.0KM2,165.0KM2",群馬県,アジア航測,"54.5.1,55.1.15",73
群馬県,太田市,総合計画,"撮影,写測","12500,,2500","97.5KM2,97.5KM2",太田市,パシフイック航業,"54.5.7,54.12.20",132
群馬県,大泉町,道路台帳,"撮影,写測","7000,,1000","37.0KM2,18.4KM2",大泉町,パシフイック航業,"54.4.17,54.6.30",142
群馬県,新治村,国有林野経営,"図根,境界",",,","14point,44.0km",前橋営林局,玉野測量設計,"54.7,55.1",
群馬県,吉井町,都市計画,"撮影,写測,写測,写測","12500,,2500,,1000,,25000","58.0KM2,58.0KM2,58.0KM2,58.0KM2",吉井町,八洲測量,"54.6,54.11.15",300
群馬県,榛東村,都市計画,写測,2500,7.0KM2,榛東村,セントラル航空測量,"54.6.18,54.8.31",304
群馬県,伊香保町,下水道台帳,"撮影,写測","4000,,500","3.5KM2,0.8KM2",伊香保町,東日本航空,"54.6.1,54.10.30",
群馬県,前橋市,現形図作成,"撮影,写測新規,写測修正","12500,,2500,,2500","150.0KM2,27.7KM2,122.3KM2",前橋市,アジア航測,"54.9.20,55.3.6",508
群馬県,水上町,国有林野経営,"図根,境界",",,","3point,2.0km",前林営林局,(財)林業土木コンサルタント,"54.9.10,54.10.9",
群馬県,片品村,砂防計画,写測,1000,3.4KM2,関東地建利根川水系砂防工事事務所,国際航業,"54.9.4,55.2.5",
群馬県,高崎市,河川計画,写測,2500,26.4KM2,関東地建高崎工事事務所,アジア航測,"54.9.27,55.2.23",
群馬県,太田市,道路台帳,"撮影,写測","7000,,1000","34.0KM2,11.4KM2",太田市,パシフイック航業,"54.10.5,55.3.25",810
群馬県,昭和村,森林計画,写測,5000,34.9KM2,群馬県,東日本航空,"54.11.29,55.1.31",906
群馬県,高崎市,都市計画,"撮影,写測","12500,,2500","110.5KM2,110.5KM2",高崎市,技研測量設計,"54.11.1,55.3.29",922
群馬県,"太田市,館林市,板倉町,明和村,千代田村,邑楽町,大泉町,尾島町,新田町",地盤変動,水準,,195.0km,群馬県,国際航業,"54.12.2,55.3.31",970
群馬県,"片品村,利根村",河川調査,"撮影,撮影,写測","8000,,20000,,1000","165.0KM2,52.0KM2,2.0KM2",関東地建利根川ダム統合管理事務所,国際航業,"54.10.22,55.1.21",
群馬県,沼田市,下水道計画,写測,500,1.2KM2,沼田市,セントラル航空測量,"55.2.20,55.3.31",
群馬県,松井田町,道路計画,写測,1000,5.2KM2,日本道路公団高崎工事事務所,パシフイック航業,"55.2.27,55.3.31",
群馬県,六合村,電源開発,基準点,,18.2km,群馬県企業局,建設技術研究所,"55.3.25,55.6.10",
埼玉県,杉戸町,道路台帳,"撮影,写測","4000,,500","29.6KM2,29.6KM2",杉戸町,パシフイック航業,"54.5,54.8",146
埼玉県,"秩父市,大滝村,荒川村,皆野町,東秩父村,横瀬村,名栗村,飯能市",森林計画,"撮影,写図","16000,,5000","238.0KM2,120.0KM2",埼玉県,パシフイック航業,"54.6,54.12.25",197
埼玉県,東秩父村,地すべり調査,"撮影,写測","8000,,1000","5.4KM2,1.2KM2",埼玉県寄居林業事務所,国際航業,"54.7,54.8.30",326
埼玉県,加須市,都市計画,"撮影,写測","12500,,2500","58.8KM2,8.9KM2",加須市,太平洋航業,"54.7末,54.10.31",459
埼玉県,上里町,ほ場整備,"撮影,写測","8000,,1000","4.5KM2,2.0KM2",埼玉県本庄土地改良事務所,太平洋航業,"54.6.20,54.8.31",
埼玉県,大宮市,街路計画,"撮影,写測","3000,,500","1.8KM2,1.8KM2",大宮市,国際航業,"54.8.8,55.1.31",
埼玉県,越谷市,都市計画,写測,2500,59.7KM2,越谷市,八洲測量,"54.8.30,54.12.30",589
埼玉県,日高町,都市計画,"撮影,写測","12500,,2500","47.3KM2,47.3KM2",日高町,八洲測量,"54.8.30,55.2.29",634
埼玉県,"川里村,鴻巣市,菖蒲町",河川計画,"撮影,写測","8000,,2500","34.0KM2,7.2KM2",埼玉県南部河川改修事務所,太平洋航業,"54.9.25,55.2.20",
埼玉県,深谷市,道路台帳,基準点,,52point,深谷市,昭和測量工業,"54.9.29,54.12.10",
埼玉県,幸手町,道路台帳,"撮影,写測","4000,,500","35.8KM2,13.7KM2",幸手町,パシフイック航業,"54.9.25,56.2.28",826
埼玉県,幸手町,都市計画,"撮影,写測,写測","12500,,2500,,10000","35.8KM2,35.8KM2,35.8KM2",幸手町,パシフイック航業,"54.9.25,56.2.28",826-2
埼玉県,,地盤変動,水準,,1353.0km,埼玉県,東洋航空事業,"54.11.30,55.2.29",1057
埼玉県,熊谷市,下水道計画,"撮影,写測","4000,,500","5.3KM2,1.9KM2",熊谷市,東日本航空,"54.12.27,55.3.25",
埼玉県,大利根町,総合計画,"撮影,写測,写測","12500,,2500,,10000","24.7KM2,24.7KM2,24.7KM2",大利根町,新日本測量設計,"54.12.15,55.3.25",1217
埼玉県,入間市,道路台帳,撮影,4000,44.8KM2,入間市,東洋航空事業,"55.1.17,55.3.31",1258
埼玉県,吉田町,河川改修,"撮影,写測","8000,,1000","11.9KM2,1.7KM2",埼玉県秩父土木事務所,太平洋航業,"55.2.8,55.3.25",
千葉県,"匝瑳市,旭市,横芝光町,九十九里町,芝山町,東金市,八日市場市,千葉市",森林計画,"撮影,写図","17000,,5000","362.0KM2,200.0KM2",千葉県,東日本航空,"54.5.25,55.2.29",75
千葉県,松戸市,公園計画,"撮影,写測","30000,,500","4.0KM2,1.4KM2",松戸市,国際航業,"54.5.18,54.8.31",131
千葉県,"旭市,干潟町,東庄町",排水路改修計画,"撮影,写測","8000,,1000","14.0KM2,2.2KM2",関東農政局大利根用水農業水利事業所,京葉測量,"54.5.17,54.8.16",
千葉県,鎌ケ谷市,道路台帳,基準点,,45point,鎌ヶ谷市,写測,"54.5.15,54.7.30",
千葉県,松戸市,都市計画,写測,2500,43.2KM2,松戸市,国際航業,"54.5.10,54.7.16",141
千葉県,"干潟町,海上町",排水路改修計画,水準,,16.0km,関東農政局大利根用水農業水利事業所,玉野測量設計,"54.5.18,54.7.31",
千葉県,富津市,都市計画,"撮影,写測","8000,,2500","20.3KM2,20.3KM2",富津市,パシフイック航業,"54.5,54.8.31",228
千葉県,銚子市,都市計画,"撮影,写測","12500,,2500","84.9KM2,84.9KM2",銚子市,アジア航測,"54.5.25,54.9.30",235
千葉県,富津市,ほ場整備,写測,1000,2.8KM2,千葉県木更津土地改良事務所,コクサイ航測,"54.6.18,54.8.10",
千葉県,市原市,区画整理,"基準点,基準点","1級,,2級","3point,6point",市原市,昭和測量工業,"54.7.5,54.12.1",
千葉県,市原市,都市計画,"撮影,写測","12500,,2500","367.1KM2,367.1KM2",市原市,パシフイック航業,"54.6.13,55.3.25",356
千葉県,富里村,都市計画,写測,2500,53.5KM2,富里村,アジア航測,"54.7.6,54.10.31",360
千葉県,成田市,河川改修,"撮影,写測","8000,,1000","56.2KM2,6.2KM2",千葉県根木名川河川改修事務所,アジア航測,"54.8.25,55.2.20",
千葉県,"市原市,木更津市,茂原市,一宮町,睦沢町,長生村,白子町,長柄町,長南町,大多喜町,御宿町,君津市,富津市,袖ケ浦市,鴨川市,野田市,関宿町",道路台帳,"撮影,写測","8000,,1000","1370.0KM2,37.9KM2",千葉県,"京葉,中庭測量,パシフイック航業,八洲測量","54.9.5,55.3.31",633
千葉県,成田市,ほ場整備,"撮影,写測","8000,,1000","30.0KM2,7.4KM2",千葉県北総農業開発事務所,太平洋航業,"54.10.3,54.12.20",769
千葉県,千葉市,区画整理,確定,500,0.2KM2,千葉市,千葉土地区画整理協会,"54.10,55.3.25",
千葉県,八千代市,道路台帳,"基準点,基準点","1級,,2級","17point,71point",八千代市,日野測量設計,"54.10.20,55.3.20",
千葉県,八街町,ほ場整備,"撮影,写測","8000,,1000","2.0KM2,0.9KM2",八街町,コクサイ航測,"54.10.25,54.12.25",
千葉県,千葉市,区画整理,確定,500,0.1KM2,千葉市,千葉土地区画整理協会,"54.12.1,55.3.31",
千葉県,千葉市,区画整理,確定,250,0.1KM2,千葉市,東関東測量設計(株),"54.11.9,55.3.9",
千葉県,君津市,農道整備,"撮影,写測","4000,,500","3.2KM2,0.4KM2",千葉県木更津土地改良事務所,コクサイ航測,"54.11.28,55.1.20",
千葉県,野田市,地盤変動,水準,,805.0km,千葉県,八洲測量,"54.11.7,55.3.10",977
千葉県,千葉市,地盤変動,水準,,440.0km,千葉県,中庭測量,"54.11.7,55.3.10",977-2
千葉県,,地盤変動,水準,,760.0km,千葉県,協立コンサルタンツ,"54.11.7,55.3.10",977-3
千葉県,,地盤変動,水準,,370.0km,千葉県,昭和測量工業,"54.11.7,55.3.10",977-4
千葉県,大網白里町,都市計画,写測,2500,58.0KM2,大網白里町,つくも測量,"54.11中,55.3.20",1119
千葉県,千葉市,都市計画,写測,2500,120.0KM2,千葉市,国際航業,"54.10.29,55.3.27",1120
千葉県,"千葉市,市原市,木更津市,袖ケ浦町",道路計画,"撮影,写測","25000,,5000","198.0KM2,56.0KM2",関東地建千葉国道工事事務所,国際航業,"54.12.2,55.3.31",
千葉県,館山市,都市計画,"撮影,写測","12500,,2500","109.8KM2,109.8KM2",館山市,パシフイック航業,"55.1.21,55.8.31",1234
千葉県,鎌ケ谷市,道路台帳,"撮影,写測","3000,,500","20.5KM2,0.6KM2",鎌ヶ谷市,国際航業,"55.1.7,55.3.25",1235
千葉県,松尾町,道路台帳,"撮影,写測","4000,,500","37.6KM2,37.6KM2",松尾町,写測,"55.3.4,58.3.25",1298
東京都,足立区,道路台帳,"平板,基準点","500,,","1.5KM2,50.0km",足立区,(株)オオバ東京支店,"54.7.10,55.3.31",
東京都,武蔵村山市,道路台帳,平板,500,0.6KM2,武蔵村山市,富士測量設計,"54.6.26,55.2.12",
東京都,羽村町,下水道計画,"撮影,写測","3500,,500","5.0KM2,2.9KM2",羽村町,セントラル航空測量,"54.7.4,54.12.13",
東京都,東村山市,道路台帳,平板,500,0.6KM2,東村山市,"大和測量,日本測量","54.7.10,54.11.30",
東京都,国立市,道路台帳,平板,250,0.3KM2,国立市,第一航業,"54.7,54.12",
東京都,福生市,道路台帳,基準点,,17point,福生市,八千代測量,"54.8.6,54.11.28",
東京都,葛飾区,道水路台帳,平板,500,0.6KM2,葛飾区,富士測量設計,"54.8.15,55.1.30",
東京都,"北区,荒川区",鉄道計画,路線,,7.4km,日本国有鉄道東京第三工事局,復建エンジニヤリング,"54.9.17,54.10.31",
東京都,"町田市,八王子市,秋川市,福生市,昭島市,日野市,多摩市,稲城市",都市計画,"撮影,写測","10000,,2500","387.0KM2,330.0KM2",東京都,東洋航空事業,"54.10.31,55.3.31",674
東京都,,地盤変動,水準,,1042.0km,東京都土木技術研究所,日本測量,"54.11.1,55.3.31",731
東京都,青梅市,鉄道計画,"撮影,写測","4000,,500","2.6KM2,1.9KM2",日本国有鉄道東京第二工事局,東洋航空事業,"54.10.11,55.1.10",
東京都,小笠原村,国有林野管理経営,境界,,10.2km,東京都営林局,自営,"54.12.1,55.3.31",
東京都,葛飾区,道路台帳,平板,500,0.5KM2,葛飾区,大坪測量事務所,"54.10.26,55.3.25",
東京都,,埋立地構造物沈下調査,水準,,200.0km,東京都港湾局,協立コンサルタンツ,"54.12.10,55.3.31",914
東京都,江東区,道路台帳,基準点,,54point,江東区,共進測量設計,"54.8.31,55.1.18",
東京都,"千代田区,中央区,新宿区",鉄道計画,"撮影,写測","8000,,1000","2.7KM2,0.7KM2",日本国有鉄道東京第一工事局,アジア航測,"54.11.22,55.2.4",
東京都,江東区,鉄道計画,"撮影,写測","4000,,500","7.6KM2,1.7KM2",日本国有鉄道東京第一工事局,国際航業,"54.11.22,55.3.21",
東京都,国立市,道路台帳,平板,250,0.2KM2,国立市,国際航業,"55.2.14,55.5.14",
東京都,江東区,道路台帳,平板,500,0.1KM2,江東区,共進測量設計,"54.12.27,55.3.29",
東京都,江東区,道路台帳,平板,500,0.1KM2,江東区,大洋測量設計社,"54.12.27,55.3.29",
東京都,大田区,空港施設改良,"撮影,写測","20000,,5000","38.0KM2,10.0KM2","運輸省第二港湾建設局,東京空港工事事務所",国際航業,"55.3.15,55.7.31",1319
東京都,田無市,道路台帳,基準点,,10point,田無市,パシフイック航業,"55.2.20,55.3.31",
神奈川県,川崎市,農地造成,確定,500,0.5KM2,川崎市,澤山測量,"54.4.10,54.7.31",
神奈川県,横浜市,道路台帳,基準点,,5point,横浜市,パシフイック航業外9社,"54.4.23,55.3.31",
神奈川県,横浜市,道路台帳,平板,500,27.7KM2,横浜市,石川測量(株)他9社,"54.5.1,55.3.31",
神奈川県,大和市,都市計画,"撮影,写測","12500,,2500","27.1KM2,27.1KM2",大和市,パシフイック航業,"54.5.22,54.9.28",134
神奈川県,大磯町,(修正)都市計画,"撮影,写測","12500,,2500","17.2KM2,17.2KM2",大磯町,東洋航空事業,"54.4,54.7.31",135
神奈川県,横浜市,都市計画,"撮影,写測,縮小","11000,,2500,,2500","90.3KM2,24.0KM2,66.3KM2",横浜市,国際航業,"54.6.26,55.3.31",138
神奈川県,横須賀市,水道計画,"撮影,写測","4000,,500","96.0KM2,96.0KM2",横須賀市水道局,アジア航測,"54.4.25,56.3.31",143
神奈川県,相模原市,道路台帳,基準点,,81.0km,相模原市,東和測量工業社,"54.6.20,55.2.28",
